,CustomerKey,Name,Birthday,OrderCount,CustomerOrderingType
9094,1286959,Michael Smith,1956-08-25,3,VIP Customer
9095,1287333,Lena Gilmore,1968-03-25,12,Loyal Customer
9096,1287610,Angela Cain,1960-07-01,13,Loyal Customer
9097,1287767,Michael Watts,1953-10-03,2,VIP Customer
9098,1287822,Annie Jones,1936-06-17,1,VIP Customer
9099,1287862,Judith Parrish,1938-05-24,14,Loyal Customer
9100,1288183,Denise Lewis,1983-06-10,2,VIP Customer
9101,1288206,William Lang,1988-04-01,5,Periodic Buyer
9102,1288319,Juan Schwartz,1998-11-07,3,VIP Customer
9103,1288469,Bryce Murphy,1968-03-29,8,Periodic Buyer
9104,1288552,Ernesto Yocum,1976-06-04,1,VIP Customer
9105,1288611,Karen Richardson,1967-10-19,2,VIP Customer
9106,1288708,Bradley Wilbanks,1963-05-15,8,Periodic Buyer
9107,1288830,Mary Duncan,2000-01-11,5,Periodic Buyer
9108,1288961,Griselda Johnson,1958-04-02,5,Periodic Buyer
9109,1288969,Rochelle Albritton,1935-07-21,1,VIP Customer
9110,1288974,Frances Roberts,1944-02-25,3,VIP Customer
9111,1289001,Patricia Franklin,1939-10-24,6,Periodic Buyer
9112,1289129,Robert Rosenberg,1987-08-30,1,VIP Customer
9113,1289166,Clemmie Muniz,1965-04-23,1,VIP Customer
9114,1289422,Gracie Winstead,1960-11-01,5,Periodic Buyer
9115,1289467,Doris Flynn,1970-12-14,1,VIP Customer
9116,1289480,Stacy Miller,2000-08-11,1,VIP Customer
9117,1289490,Sue Johnson,1961-08-27,8,Periodic Buyer
9118,1290119,Josephine Holmes,1974-01-20,9,Periodic Buyer
9119,1290284,Betty Emmanuel,1971-12-12,8,Periodic Buyer
9120,1290423,Helen Cousar,1977-11-13,3,VIP Customer
9121,1290504,Shannon Lemay,2000-01-10,1,VIP Customer
9122,1290828,Michael Hoyos,2001-11-27,6,Periodic Buyer
9123,1290859,Frank Harvey,1998-11-18,1,VIP Customer
9124,1291365,Eddie Hardin,1962-05-18,2,VIP Customer
9125,1291393,Robert Green,1976-08-02,4,VIP Customer
9126,1291411,Alexander Thompson,1970-03-26,2,VIP Customer
9127,1291414,Brooke Hanna,1950-11-06,14,Loyal Customer
9128,1291470,Michelle Moseley,1977-04-19,1,VIP Customer
9129,1291471,Cynthia Puleo,1950-05-17,6,Periodic Buyer
9130,1291539,Shanna Jones,1951-01-29,1,VIP Customer
9131,1291689,Brigitte Skinner,1970-01-26,1,VIP Customer
9132,1291868,Mabel Chavarria,1960-05-16,3,VIP Customer
9133,1291961,Susan Delacruz,1965-02-06,1,VIP Customer
9134,1291980,John Knight,1950-01-21,5,Periodic Buyer
9135,1292067,Rebecca Blackwell,1967-05-06,1,VIP Customer
9136,1292088,Suzanne English,1952-11-19,2,VIP Customer
9137,1292130,Louis Krause,1952-12-19,1,VIP Customer
9138,1292219,Betty Gray,1980-10-27,3,VIP Customer
9139,1292236,Keith Grace,1992-02-11,2,VIP Customer
9140,1292238,Alta Busby,1948-07-20,3,VIP Customer
9141,1292262,Jacqueline Green,1937-03-03,1,VIP Customer
9142,1292476,Stacey Grimshaw,2000-05-20,1,VIP Customer
9143,1292482,Anthony Simpson,1953-03-25,6,Periodic Buyer
9144,1292543,Kathryn Rast,1995-09-20,3,VIP Customer
9145,1292710,Chris Snowden,1945-12-15,4,VIP Customer
9146,1292915,Erika Studer,1941-02-05,2,VIP Customer
9147,1292940,Brendan Cox,1954-12-21,1,VIP Customer
9148,1292949,Janet Blackwell,1975-11-19,6,Periodic Buyer
9149,1293064,Betty McMurray,1958-01-17,1,VIP Customer
9150,1293114,Douglas Phillips,1960-04-19,1,VIP Customer
9151,1293219,Ralph Searle,1945-04-30,2,VIP Customer
9152,1293305,Jamie Comer,1945-11-19,2,VIP Customer
9153,1293438,Pam West,1956-06-27,1,VIP Customer
9154,1293441,Matha Jackson,1983-12-19,4,VIP Customer
9155,1293475,Amanda Williams,1956-10-05,1,VIP Customer
9156,1293489,Sean Delatte,1947-10-30,4,VIP Customer
9157,1294022,Pauletta Sweeny,1993-04-11,2,VIP Customer
9158,1294164,Dale Disalvo,1978-11-21,6,Periodic Buyer
9159,1294285,Helen Lowery,1950-05-07,2,VIP Customer
9160,1294340,Lorrie Numbers,1945-03-20,2,VIP Customer
9161,1294690,Joyce Gonsalez,1963-04-27,5,Periodic Buyer
9162,1294829,Donald Morrissey,1950-01-03,1,VIP Customer
9163,1294899,Zachery Graves,1973-07-18,6,Periodic Buyer
9164,1294910,Jeremiah Crowe,1983-03-29,4,VIP Customer
9165,1294930,Janet Hess,1999-12-05,2,VIP Customer
9166,1294953,Carmen Barney,1968-06-14,6,Periodic Buyer
9167,1295068,Cynthia Rodriguez,1988-10-20,11,Loyal Customer
9168,1295146,Kimberly Vergara,1991-11-18,1,VIP Customer
9169,1295403,Hedwig King,1958-02-14,4,VIP Customer
9170,1295467,Carroll Frisch,1969-05-22,3,VIP Customer
9171,1295537,Patrick Stephenson,1935-09-18,21,Loyal Customer
9172,1295545,Craig Jackson,1958-12-07,3,VIP Customer
9173,1295740,Jose Hartsock,1941-03-09,3,VIP Customer
9174,1295793,Dana Corona,1950-11-18,8,Periodic Buyer
9175,1295834,Eleanor Westerfield,1980-10-25,1,VIP Customer
9176,1296031,Jennifer Barger,2001-08-15,1,VIP Customer
9177,1296282,Richard Rew,1994-07-26,11,Loyal Customer
9178,1296866,Grant Burkhart,1963-01-12,3,VIP Customer
9179,1297155,Linda Simon,1996-08-15,12,Loyal Customer
9180,1297248,Lora Olmo,1975-09-13,1,VIP Customer
9181,1297686,Bernice Truong,1954-08-24,4,VIP Customer
9182,1297782,Brandon Call,1955-09-02,5,Periodic Buyer
9183,1297804,Robert Moore,1958-10-13,2,VIP Customer
9184,1297890,Michael Morgan,1991-07-30,5,Periodic Buyer
9185,1298027,Kathy Fowles,1991-06-30,7,Periodic Buyer
9186,1298070,James Lacefield,1978-07-21,10,Periodic Buyer
9187,1298635,Bradley Nadel,1942-09-14,4,VIP Customer
9188,1298688,Ann Geary,1982-09-05,4,VIP Customer
9189,1299041,Floyd Petty,1985-08-16,5,Periodic Buyer
9190,1299161,Cyril Jackson,1983-07-10,4,VIP Customer
9191,1299633,Jodi Wheeler,1977-12-14,1,VIP Customer
9192,1299855,Shaun Allender,1939-02-11,11,Loyal Customer
9193,1299894,Tamiko Elliott,1952-03-15,4,VIP Customer
9194,1299971,Jerry Owens,2000-05-26,1,VIP Customer
9195,1300132,Maria Mattera,1997-12-10,9,Periodic Buyer
9196,1300250,Donald Scott,1972-11-01,4,VIP Customer
9197,1300575,Christina Rogers,1975-09-29,4,VIP Customer
9198,1300622,Michael McIntosh,1936-03-19,7,Periodic Buyer
9199,1300668,Jack Smith,1960-04-19,1,VIP Customer
9200,1300742,Patricia Williams,1948-03-03,6,Periodic Buyer
9201,1300892,Soila Winfrey,1965-11-26,6,Periodic Buyer
9202,1300898,Wade Kaufman,1949-12-13,1,VIP Customer
9203,1301181,Vanessa Howell,1936-03-31,12,Loyal Customer
9204,1301194,Harry McCullough,1950-09-06,3,VIP Customer
9205,1301542,Audrey Whitaker,1985-05-10,11,Loyal Customer
9206,1301552,Russell Whitehurst,2000-08-05,10,Periodic Buyer
9207,1301565,Daniel Spencer,1980-06-23,11,Loyal Customer
9208,1302010,Carrie Turk,1945-02-03,10,Periodic Buyer
9209,1302333,Raymond Cole,1950-09-30,4,VIP Customer
9210,1302431,Lloyd Wolf,1978-01-17,1,VIP Customer
9211,1302636,Emerson Hathaway,1977-09-03,1,VIP Customer
9212,1302679,Genevieve Gibson,1958-06-22,14,Loyal Customer
9213,1302706,Krysta Cramer,1972-03-22,1,VIP Customer
9214,1302817,Dale Fowler,1936-03-15,10,Periodic Buyer
9215,1302853,Mark Bonnett,1955-04-21,2,VIP Customer
9216,1302998,Jean Williams,1939-10-03,5,Periodic Buyer
9217,1303284,Marylyn Chavez,1948-09-27,3,VIP Customer
9218,1303346,Bret Pruitt,1937-02-19,2,VIP Customer
9219,1303360,Betty Johnson,1980-07-21,12,Loyal Customer
9220,1303448,Laura Welch,1986-04-23,4,VIP Customer
9221,1303513,Shannon Stelzer,1982-09-08,2,VIP Customer
9222,1303868,Michael Marble,1971-09-10,7,Periodic Buyer
9223,1303880,Margaret Juarez,1937-07-06,3,VIP Customer
9224,1303887,Keith Wallis,1981-12-08,3,VIP Customer
9225,1304026,Carolyn Gunter,1971-07-31,4,VIP Customer
9226,1304093,Richard Bish,1943-09-15,11,Loyal Customer
9227,1304148,Russell Sanmiguel,1935-10-16,1,VIP Customer
9228,1304549,Gene Ogle,1972-05-19,17,Loyal Customer
9229,1304950,Charlotte Harnish,1950-02-11,6,Periodic Buyer
9230,1305082,David West,1946-12-21,22,Loyal Customer
9231,1305098,Audrey Lynch,1979-03-23,2,VIP Customer
9232,1305152,Jamel Allen,1963-10-11,3,VIP Customer
9233,1305187,Dorian Boggs,1937-06-07,1,VIP Customer
9234,1305530,Ken Bullock,1954-10-16,1,VIP Customer
9235,1305544,Drew Pirtle,1961-10-14,2,VIP Customer
9236,1305559,Fred Mackin,1990-12-09,5,Periodic Buyer
9237,1305648,Albert Brock,1999-12-22,2,VIP Customer
9238,1306013,Don Young,1990-04-21,6,Periodic Buyer
9239,1306101,Joshua Santiago,1991-03-07,11,Loyal Customer
9240,1306301,Scott Slowik,1938-08-23,9,Periodic Buyer
9241,1306371,Justin McElroy,1983-04-23,1,VIP Customer
9242,1306378,Emily Snyder,1974-08-28,10,Periodic Buyer
9243,1306536,John Rana,1949-01-16,13,Loyal Customer
9244,1306550,Maryann Gaines,1977-08-23,6,Periodic Buyer
9245,1306559,Jon Johnson,2000-02-12,8,Periodic Buyer
9246,1306594,Scott Barone,1983-11-02,1,VIP Customer
9247,1306739,Mildred Hwang,1972-11-21,6,Periodic Buyer
9248,1306768,Steven Ma,1995-04-21,3,VIP Customer
9249,1306783,Gary Shaw,1941-04-11,1,VIP Customer
9250,1306792,Charlie Beckman,1961-11-06,2,VIP Customer
9251,1306881,Charles Lawson,1979-03-12,10,Periodic Buyer
9252,1307023,Debbie Nishida,1977-04-19,14,Loyal Customer
9253,1307135,Myrtle Wilson,1980-02-05,5,Periodic Buyer
9254,1307296,John Bradford,1952-08-10,4,VIP Customer
9255,1307508,Ana Winter,1945-07-20,3,VIP Customer
9256,1307638,Lawrence Cole,1971-06-20,7,Periodic Buyer
9257,1307704,Jeffrey Fries,1989-07-14,11,Loyal Customer
9258,1307834,Rita Mulligan,1943-03-31,2,VIP Customer
9259,1307997,Dusti Sellers,1950-03-28,7,Periodic Buyer
9260,1308091,Carl Welsh,1991-07-12,2,VIP Customer
9261,1308399,Joseph Stewart,1996-07-11,4,VIP Customer
9262,1308604,Angelo Mansour,1941-07-29,1,VIP Customer
9263,1308706,Christina Dougherty,1959-08-13,8,Periodic Buyer
9264,1308901,Ray Taylor,1970-11-10,1,VIP Customer
9265,1308993,Henry Washburn,1937-04-04,1,VIP Customer
9266,1309027,Juan Salinas,1993-08-20,7,Periodic Buyer
9267,1309220,Zelma Chapman,1946-02-04,1,VIP Customer
9268,1309256,Cassandra Troy,1966-11-01,7,Periodic Buyer
9269,1309493,Gloria Mills,1971-12-20,1,VIP Customer
9270,1309518,Berry Dixon,2001-02-05,1,VIP Customer
9271,1309522,Jean Gabrielson,1938-04-16,1,VIP Customer
9272,1309524,Vincent Murphy,1952-02-04,12,Loyal Customer
9273,1310047,Helen Nguyen,1987-03-12,3,VIP Customer
9274,1310150,Gail Lanclos,1992-05-01,2,VIP Customer
9275,1310201,James Holbrook,1965-09-22,9,Periodic Buyer
9276,1310403,Derrick Burleson,1938-01-21,11,Loyal Customer
9277,1310468,Nadia White,1945-04-02,5,Periodic Buyer
9278,1310474,Stephen Goss,1961-08-24,1,VIP Customer
9279,1310493,Ralph Sperry,1951-05-18,3,VIP Customer
9280,1310699,Mary Banta,1990-05-13,5,Periodic Buyer
9281,1310806,Eddie Bermudez,1952-08-18,1,VIP Customer
9282,1311008,Scott Brenton,1987-07-13,5,Periodic Buyer
9283,1311030,George Hale,1972-05-14,11,Loyal Customer
9284,1311207,Michael Thompson,1968-11-26,1,VIP Customer
9285,1311674,Margaret Wilson,1997-03-27,5,Periodic Buyer
9286,1311675,Toni Cooper,1962-12-29,5,Periodic Buyer
9287,1311681,Angela Perez,1949-03-30,3,VIP Customer
9288,1311776,Timothy Chavez,1975-07-06,10,Periodic Buyer
9289,1312078,Joseph Garner,1950-02-17,19,Loyal Customer
9290,1312168,Henry Cox,1963-10-19,21,Loyal Customer
9291,1312497,Nicholas Hartman,1951-02-23,4,VIP Customer
9292,1312510,Robert Petties,1984-03-01,3,VIP Customer
9293,1312610,Tracey Daily,1957-05-19,1,VIP Customer
9294,1312920,Carol King,1961-02-16,5,Periodic Buyer
9295,1313113,Mercedes Leon,1963-12-25,22,Loyal Customer
9296,1313198,Margie Farrell,1981-10-04,7,Periodic Buyer
9297,1313253,Brittany Clark,1980-06-06,7,Periodic Buyer
9298,1313316,Marie Moore,1959-07-31,3,VIP Customer
9299,1313504,Deborah Vega,1983-04-24,4,VIP Customer
9300,1313665,Jean Scott,1948-02-08,4,VIP Customer
9301,1313754,Krista Cottrell,1963-01-31,5,Periodic Buyer
9302,1313973,Juanita Deal,1936-12-28,1,VIP Customer
9303,1313974,Graham Cook,1958-11-17,1,VIP Customer
9304,1314053,Roger Copland,1939-04-29,1,VIP Customer
9305,1314263,Donnie Miller,1949-05-05,3,VIP Customer
9306,1314363,Rose Wilson,1976-01-03,2,VIP Customer
9307,1314582,Leatrice Murphy,1995-08-11,2,VIP Customer
9308,1314795,Aurora Poole,1958-08-25,3,VIP Customer
9309,1314813,Richard Stiltner,1955-06-18,1,VIP Customer
9310,1314859,Roma Dever,1988-05-25,5,Periodic Buyer
9311,1314888,Joshua Buckner,1962-01-08,5,Periodic Buyer
9312,1314915,James Roberts,1990-07-28,3,VIP Customer
9313,1314990,Geneva Smith,1961-12-19,2,VIP Customer
9314,1315137,Christopher Coleman,1938-11-01,1,VIP Customer
9315,1315177,Robert Vickery,1937-05-03,2,VIP Customer
9316,1315208,Bryan Wickham,1943-11-30,10,Periodic Buyer
9317,1315230,Dominic Smith,1962-10-21,1,VIP Customer
9318,1315379,Daniel Jones,1940-10-26,7,Periodic Buyer
9319,1315506,Mickey Corral,1937-07-29,4,VIP Customer
9320,1315611,Willie Innocent,1964-02-26,3,VIP Customer
9321,1315621,Hazel Graves,1992-07-01,6,Periodic Buyer
9322,1315867,Leonardo Hall,1974-06-14,1,VIP Customer
9323,1315898,Ivan Connelly,2001-10-06,12,Loyal Customer
9324,1316237,Mark Creamer,1946-06-24,10,Periodic Buyer
9325,1316290,Jennifer Arp,1960-10-25,4,VIP Customer
9326,1316297,Timothy Santillo,1978-07-24,7,Periodic Buyer
9327,1316505,Mary Ferguson,1935-02-03,1,VIP Customer
9328,1316509,Kristin Mattie,1953-01-12,1,VIP Customer
9329,1316604,Kevin Williams,1962-08-30,5,Periodic Buyer
9330,1316622,Brain Allen,1978-03-09,6,Periodic Buyer
9331,1316702,Joshua Johnson,1953-09-13,5,Periodic Buyer
9332,1316816,Janine Smith,1941-06-19,10,Periodic Buyer
9333,1317031,Alice Reyes,1995-06-10,8,Periodic Buyer
9334,1317157,Jessica Fuller,1980-05-25,1,VIP Customer
9335,1317281,Charles Isaac,1936-01-03,7,Periodic Buyer
9336,1317634,Rose Kennedy,1971-02-01,3,VIP Customer
9337,1317733,Kathy Adams,1980-02-19,7,Periodic Buyer
9338,1318168,Anne Hinman,2001-05-15,4,VIP Customer
9339,1318218,Paul Schmidt,1978-08-24,1,VIP Customer
9340,1318330,Michael Colson,1961-10-05,10,Periodic Buyer
9341,1318393,Donna Matthews,1979-03-23,13,Loyal Customer
9342,1318608,Robert Rashid,1935-05-11,5,Periodic Buyer
9343,1318625,Marcy Martinez,1981-04-29,1,VIP Customer
9344,1318772,Jerome Connell,1982-04-13,1,VIP Customer
9345,1318857,Bryant Jenkins,1944-12-21,5,Periodic Buyer
9346,1319072,Sarah Lewis,1975-03-18,5,Periodic Buyer
9347,1319231,Julie Wilson,1944-04-10,1,VIP Customer
9348,1319327,Kenneth Kurth,1972-09-06,3,VIP Customer
9349,1319610,Paula Sanchez,1958-12-14,5,Periodic Buyer
9350,1319657,Rodney Lee,1949-02-27,5,Periodic Buyer
9351,1319752,Willie Holley,1936-01-24,3,VIP Customer
9352,1319794,Lena Richardson,1997-07-22,1,VIP Customer
9353,1320115,Vennie Kahler,1942-08-23,3,VIP Customer
9354,1320638,Eugene Degeorge,1949-02-26,1,VIP Customer
9355,1320648,Timothy Eaker,1983-05-15,1,VIP Customer
9356,1320732,Denise Herman,1935-06-30,1,VIP Customer
9357,1320757,Anita Anderson,1961-11-02,1,VIP Customer
9358,1320851,Wilfred Millar,1939-02-05,6,Periodic Buyer
9359,1321345,Tricia Noble,1971-09-11,1,VIP Customer
9360,1321513,Carol Woodham,1991-12-04,2,VIP Customer
9361,1321532,Clarence Askew,1936-04-29,11,Loyal Customer
9362,1321913,Donald Higdon,1994-09-12,9,Periodic Buyer
9363,1322029,Dianne Campbell,2001-03-30,7,Periodic Buyer
9364,1322032,Anthony Turney,1985-07-05,6,Periodic Buyer
9365,1322224,Martha Solares,1985-07-07,1,VIP Customer
9366,1322330,Maya Gomez,1983-02-18,1,VIP Customer
9367,1322428,Douglas Meisel,1955-11-23,1,VIP Customer
9368,1322537,Emma McMurray,1965-04-14,1,VIP Customer
9369,1322538,Hayley Jackson,1984-01-20,1,VIP Customer
9370,1322851,Charlie Acuna,1938-01-27,5,Periodic Buyer
9371,1322927,Tamika Vanwinkle,1941-12-30,6,Periodic Buyer
9372,1322959,Eric Williams,1959-11-05,3,VIP Customer
9373,1323098,Alvin Caldwell,1998-01-12,4,VIP Customer
9374,1323223,Terrance Blair,1942-04-10,1,VIP Customer
9375,1323338,Brandon Bowman,1946-10-12,5,Periodic Buyer
9376,1323445,Thomas Yim,1989-03-06,2,VIP Customer
9377,1323545,Ryan Stone,1956-10-14,3,VIP Customer
9378,1323737,Mike Ybarra,1959-07-10,1,VIP Customer
9379,1323882,George Tarwater,1941-08-02,9,Periodic Buyer
9380,1323897,Steven Gomez,1943-10-29,2,VIP Customer
9381,1323956,Ruben White,1989-06-10,3,VIP Customer
9382,1324146,Jean Vega,1961-04-04,2,VIP Customer
9383,1324262,Guy Brown,1940-07-01,9,Periodic Buyer
9384,1324451,Josephine Shabazz,1978-07-17,4,VIP Customer
9385,1324581,Cathleen Amendola,1988-11-25,12,Loyal Customer
9386,1324602,Kenneth Gunter,1957-03-14,5,Periodic Buyer
9387,1324742,Gina Dorman,1935-04-10,4,VIP Customer
9388,1324842,Hannah Peterson,1951-02-03,10,Periodic Buyer
9389,1324963,Joseph McDonald,1972-12-20,4,VIP Customer
9390,1325088,Richard Smith,1960-04-03,4,VIP Customer
9391,1325310,Matthew West,1936-04-08,1,VIP Customer
9392,1325567,Jack Fortune,1991-10-22,6,Periodic Buyer
9393,1325683,Kelly Willis,1953-08-30,4,VIP Customer
9394,1325805,Mona Zamora,1964-02-25,13,Loyal Customer
9395,1325989,Larry Fong,1983-08-09,7,Periodic Buyer
9396,1326042,Dexter Ledford,1968-12-31,7,Periodic Buyer
9397,1326094,Charles Sullivan,1960-06-24,10,Periodic Buyer
9398,1326141,Douglas Laubach,1968-06-07,3,VIP Customer
9399,1326562,Katherine McCafferty,1949-06-12,5,Periodic Buyer
9400,1326610,Marguerite Jenkins,1996-07-26,4,VIP Customer
9401,1326966,Carol Pringle,1955-06-03,7,Periodic Buyer
9402,1327071,Helen Brandt,1991-02-11,1,VIP Customer
9403,1327171,Chanel Deforest,1991-07-24,1,VIP Customer
9404,1327175,Leon Cooper,1960-10-09,1,VIP Customer
9405,1327195,Sandra Taylor,1987-05-09,3,VIP Customer
9406,1327386,Adrian Greene,1967-08-05,3,VIP Customer
9407,1327623,Terry Little,1956-08-09,10,Periodic Buyer
9408,1327766,Jimmy Macgregor,1951-11-22,3,VIP Customer
9409,1327821,Danielle Elder,1944-11-26,5,Periodic Buyer
9410,1328055,Robert Smith,1994-11-01,24,Loyal Customer
9411,1328229,Anthony Santos,1987-07-31,1,VIP Customer
9412,1328273,Blanche Sanchez,1961-01-07,6,Periodic Buyer
9413,1328345,Julia Mathis,1994-08-03,2,VIP Customer
9414,1328539,Glenda Carey,1990-12-20,7,Periodic Buyer
9415,1328691,Audrey Gonzalez,1995-08-26,4,VIP Customer
9416,1328708,Robert Best,1976-06-25,4,VIP Customer
9417,1328884,David Clark,1974-08-01,2,VIP Customer
9418,1329283,Sherry Estes,1959-03-18,1,VIP Customer
9419,1329591,Brian Alexander,1961-12-14,1,VIP Customer
9420,1329668,Jonathan Henderson,1987-06-21,3,VIP Customer
9421,1329709,Patricia Dolphin,1976-10-29,3,VIP Customer
9422,1329796,Sheila Johnson,1977-08-16,4,VIP Customer
9423,1329996,Robert Jorgenson,1997-02-02,6,Periodic Buyer
9424,1330039,Jenny Castillo,1990-10-19,20,Loyal Customer
9425,1330142,Nancy Graves,1938-05-13,10,Periodic Buyer
9426,1330188,Alex Roman,1992-02-01,4,VIP Customer
9427,1330234,John Villanueva,1974-10-16,1,VIP Customer
9428,1330484,Jeri Easterday,1989-11-15,3,VIP Customer
9429,1330560,Lionel Mackey,1986-02-21,12,Loyal Customer
9430,1330793,Amy Horn,1983-09-21,2,VIP Customer
9431,1331346,Suzann Turner,2000-09-08,3,VIP Customer
9432,1331394,Irene Dean,1956-04-18,1,VIP Customer
9433,1331532,Lettie Granados,1971-09-23,3,VIP Customer
9434,1331616,Clifford Wilson,1993-06-06,1,VIP Customer
9435,1332152,Maria Mercado,1951-03-19,5,Periodic Buyer
9436,1332731,Joe Robison,1943-03-01,3,VIP Customer
9437,1332943,Ruthanne Hansen,1956-09-11,1,VIP Customer
9438,1332991,Zoe Wright,1955-01-01,10,Periodic Buyer
9439,1333348,Gene Johnston,1956-10-08,2,VIP Customer
9440,1333364,Lisa Carter,1981-09-09,1,VIP Customer
9441,1333425,Deborah Kent,1946-08-31,2,VIP Customer
9442,1333477,Peggy Watkins,1991-04-10,1,VIP Customer
9443,1333939,Henry Demello,1940-08-31,5,Periodic Buyer
9444,1333943,Joel Loftus,1998-10-24,14,Loyal Customer
9445,1334044,Darlene Gorham,1980-07-22,1,VIP Customer
9446,1334070,Pamela Jensen,1935-11-27,1,VIP Customer
9447,1334271,Patricia Ortiz,1954-10-21,5,Periodic Buyer
9448,1334369,Michael Smith,2001-06-12,8,Periodic Buyer
9449,1334387,Kyle Valentine,1941-04-04,10,Periodic Buyer
9450,1334562,Robert Cruz,1999-12-13,15,Loyal Customer
9451,1334841,Emma Wyatt,1988-04-11,1,VIP Customer
9452,1334931,Scott Riley,1968-03-21,3,VIP Customer
9453,1335146,John Banks,1949-05-18,9,Periodic Buyer
9454,1335158,Margaret Jones,1977-06-27,1,VIP Customer
9455,1335162,Lisa Fairley,1977-06-19,8,Periodic Buyer
9456,1335336,Barbara Milam,1992-06-04,3,VIP Customer
9457,1335399,Irma Anderson,1998-04-30,3,VIP Customer
9458,1335555,Bernita Dowler,1937-11-17,1,VIP Customer
9459,1335615,Luis Moore,1996-12-04,1,VIP Customer
9460,1335682,Sean Adkins,1938-10-15,6,Periodic Buyer
9461,1335815,Willa Holguin,1956-12-01,1,VIP Customer
9462,1335875,William Reed,1999-08-02,13,Loyal Customer
9463,1336461,John Jones,1972-04-24,3,VIP Customer
9464,1336484,Derek Cram,1970-07-03,2,VIP Customer
9465,1336555,Daryl Steely,1940-05-10,3,VIP Customer
9466,1336561,Judith Rouse,1958-02-16,1,VIP Customer
9467,1336583,Eileen Powell,1975-09-18,4,VIP Customer
9468,1337241,Christina Asaro,1940-11-29,14,Loyal Customer
9469,1337299,Steven Smith,1953-10-22,1,VIP Customer
9470,1337464,Kathryn Curtis,1963-10-10,7,Periodic Buyer
9471,1337730,Laura Henry,1968-02-27,1,VIP Customer
9472,1337807,Antonina Horvath,1979-08-11,3,VIP Customer
9473,1337826,Amanda Oneil,1990-12-03,2,VIP Customer
9474,1338079,Terence Sweatt,1951-05-06,4,VIP Customer
9475,1338176,Shannon Baldwin,1997-04-17,1,VIP Customer
9476,1338214,Walter Parker,1984-08-01,9,Periodic Buyer
9477,1338243,Joan Hoang,1985-12-18,9,Periodic Buyer
9478,1338272,Sheryl Martin,1995-07-08,7,Periodic Buyer
9479,1338452,Ann Tso,1950-11-04,8,Periodic Buyer
9480,1338473,Mary June,1985-10-22,3,VIP Customer
9481,1338761,Mary Hennig,1990-07-12,2,VIP Customer
9482,1339173,Mary Nagy,1993-12-20,1,VIP Customer
9483,1339269,Larry Cedeno,1949-08-05,4,VIP Customer
9484,1339651,Verna Mendez,1961-03-18,5,Periodic Buyer
9485,1340071,Jana Jackson,1986-07-18,1,VIP Customer
9486,1340104,Robert Cronk,1977-06-04,9,Periodic Buyer
9487,1340193,Susan Faulkner,1941-04-18,9,Periodic Buyer
9488,1340281,Heather Sealy,1960-03-04,1,VIP Customer
9489,1340465,Mildred Collins,1946-12-14,4,VIP Customer
9490,1340597,Lucia Atherton,1979-07-11,12,Loyal Customer
9491,1340902,Sally Smith,1998-12-17,1,VIP Customer
9492,1341076,Jason Sepulveda,1954-12-09,3,VIP Customer
